timestamp, power.draw [W]
2025/02/16 20:22:13.160, 61.28 W
2025/02/16 20:22:13.171, 61.28 W
2025/02/16 20:22:13.181, 61.28 W
2025/02/16 20:22:13.191, 61.28 W
2025/02/16 20:22:13.201, 61.28 W
2025/02/16 20:22:13.211, 61.28 W
2025/02/16 20:22:13.221, 61.28 W
2025/02/16 20:22:13.231, 61.28 W
2025/02/16 20:22:13.241, 61.28 W
2025/02/16 20:22:13.251, 61.53 W
2025/02/16 20:22:13.261, 61.53 W
2025/02/16 20:22:13.271, 61.53 W
2025/02/16 20:22:13.281, 61.53 W
2025/02/16 20:22:13.291, 61.53 W
2025/02/16 20:22:13.301, 61.53 W
