timestamp, power.draw [W]
2025/02/16 15:57:33.292, 63.04 W
2025/02/16 15:57:33.302, 63.04 W
2025/02/16 15:57:33.312, 63.04 W
2025/02/16 15:57:33.322, 63.04 W
2025/02/16 15:57:33.332, 63.04 W
2025/02/16 15:57:33.342, 63.04 W
2025/02/16 15:57:33.352, 63.04 W
2025/02/16 15:57:33.362, 63.04 W
2025/02/16 15:57:33.372, 63.04 W
2025/02/16 15:57:33.382, 63.04 W
2025/02/16 15:57:33.392, 63.04 W
2025/02/16 15:57:33.402, 63.04 W
2025/02/16 15:57:33.412, 63.04 W
2025/02/16 15:57:33.422, 63.04 W
2025/02/16 15:57:33.433, 63.04 W
2025/02/16 15:57:33.443, 63.04 W
2025/02/16 15:57:33.453, 63.04 W
2025/02/16 15:57:33.463, 63.04 W
2025/02/16 15:57:33.473, 63.04 W
2025/02/16 15:57:33.483, 63.04 W
