timestamp, power.draw [W]
2025/02/16 21:29:51.583, 76.37 W
2025/02/16 21:29:51.593, 76.37 W
2025/02/16 21:29:51.603, 76.37 W
2025/02/16 21:29:51.613, 76.66 W
2025/02/16 21:29:51.623, 76.66 W
2025/02/16 21:29:51.633, 76.66 W
2025/02/16 21:29:51.643, 76.66 W
2025/02/16 21:29:51.653, 76.66 W
2025/02/16 21:29:51.664, 76.66 W
2025/02/16 21:29:51.674, 76.66 W
2025/02/16 21:29:51.684, 76.66 W
2025/02/16 21:29:51.694, 76.66 W
2025/02/16 21:29:51.704, 76.66 W
2025/02/16 21:29:51.714, 76.75 W
